game_id,ply,url_ply,move,color,clock,eval,type_of_mistake,end_opening
"9R4lxcu3",71,"https://lichess.org/9R4lxcu3#71","Kg1","white",4,-412,,0
"9R4lxcu3",72,"https://lichess.org/9R4lxcu3#72","f4","black",6803,-321,"Inaccuracy",0
"9R4lxcu3",73,"https://lichess.org/9R4lxcu3#73","Qe5+","white",4,-338,,0
"9R4lxcu3",74,"https://lichess.org/9R4lxcu3#74","Qf6","black",6603,-244,"Inaccuracy",0
"gTfGPl5U",1,"https://lichess.org/gTfGPl5U#1","e4","white",30003,18,,0
"gTfGPl5U",2,"https://lichess.org/gTfGPl5U#2","d5","black",30003,54,,0
"gTfGPl5U",3,"https://lichess.org/gTfGPl5U#3","exd5","white",29627,51,,0
"gTfGPl5U",4,"https://lichess.org/gTfGPl5U#4","Nf6","black",29963,53,,0
"gTfGPl5U",5,"https://lichess.org/gTfGPl5U#5","Nc3","white",29443,10,,0
"gTfGPl5U",6,"https://lichess.org/gTfGPl5U#6","Nxd5","black",29867,12,,0
"gTfGPl5U",7,"https://lichess.org/gTfGPl5U#7","Nxd5","white",29283,0,,0
"gTfGPl5U",8,"https://lichess.org/gTfGPl5U#8","Qxd5","black",29867,0,,0
"gTfGPl5U",9,"https://lichess.org/gTfGPl5U#9","Qf3","white",29019,-20,,0
"gTfGPl5U",10,"https://lichess.org/gTfGPl5U#10","Qe6+","black",29715,0,,0
"gTfGPl5U",11,"https://lichess.org/gTfGPl5U#11","Be2","white",27859,5,,0
"gTfGPl5U",12,"https://lichess.org/gTfGPl5U#12","Nc6","black",29611,2,,0
"gTfGPl5U",13,"https://lichess.org/gTfGPl5U#13","c3","white",27091,0,,0
"gTfGPl5U",14,"https://lichess.org/gTfGPl5U#14","Ne5","black",29283,39,,0
"gTfGPl5U",15,"https://lichess.org/gTfGPl5U#15","Qg3","white",26323,45,,0
"gTfGPl5U",16,"https://lichess.org/gTfGPl5U#16","Qf6","black",28219,186,"Mistake",0
"gTfGPl5U",17,"https://lichess.org/gTfGPl5U#17","d4","white",25715,185,,0
"gTfGPl5U",18,"https://lichess.org/gTfGPl5U#18","Ng6","black",27811,218,,0
"gTfGPl5U",19,"https://lichess.org/gTfGPl5U#19","Bg5","white",24731,42,"Blunder",0
"gTfGPl5U",20,"https://lichess.org/gTfGPl5U#20","Qb6","black",27443,44,,0
"gTfGPl5U",21,"https://lichess.org/gTfGPl5U#21","O-O-O","white",23643,43,,0
"gTfGPl5U",22,"https://lichess.org/gTfGPl5U#22","Bf5","black",26547,67,,0
"gTfGPl5U",23,"https://lichess.org/gTfGPl5U#23","Nf3","white",20971,-25,"Inaccuracy",0
"gTfGPl5U",24,"https://lichess.org/gTfGPl5U#24","e6","black",26411,-25,,1
"gTfGPl5U",25,"https://lichess.org/gTfGPl5U#25","h4","white",18443,-326,"Blunder",0
"gTfGPl5U",26,"https://lichess.org/gTfGPl5U#26","Bd6","black",26267,-315,,0
"gTfGPl5U",27,"https://lichess.org/gTfGPl5U#27","Ne5","white",16699,-289,,0
"gTfGPl5U",28,"https://lichess.org/gTfGPl5U#28","O-O","black",25387,259,"Blunder",0
"gTfGPl5U",29,"https://lichess.org/gTfGPl5U#29","Qe3","white",15963,-4,"Blunder",0
"gTfGPl5U",30,"https://lichess.org/gTfGPl5U#30","Nxe5","black",21499,0,,0
"gTfGPl5U",31,"https://lichess.org/gTfGPl5U#31","dxe5","white",15523,0,,0
"gTfGPl5U",32,"https://lichess.org/gTfGPl5U#32","Bc5","black",21411,13,,0
"gTfGPl5U",33,"https://lichess.org/gTfGPl5U#33","Qf3","white",11787,-3,,0
"gTfGPl5U",34,"https://lichess.org/gTfGPl5U#34","Bxf2","black",21099,176,"Blunder",0
"gTfGPl5U",35,"https://lichess.org/gTfGPl5U#35","Rhf1","white",11483,109,"Inaccuracy",0
"gTfGPl5U",36,"https://lichess.org/gTfGPl5U#36","Bc5","black",20715,306,"Blunder",0
"gTfGPl5U",37,"https://lichess.org/gTfGPl5U#37","g4","white",11019,324,,0
"gTfGPl5U",38,"https://lichess.org/gTfGPl5U#38","Bg6","black",20547,324,,0
"gTfGPl5U",39,"https://lichess.org/gTfGPl5U#39","h5","white",10811,278,,0
"gTfGPl5U",40,"https://lichess.org/gTfGPl5U#40","Ba3","black",18995,425,"Inaccuracy",0
"gTfGPl5U",41,"https://lichess.org/gTfGPl5U#41","bxa3","white",9739,418,,0
"gTfGPl5U",42,"https://lichess.org/gTfGPl5U#42","Qb1+","black",18875,420,,0
"gTfGPl5U",43,"https://lichess.org/gTfGPl5U#43","Kd2","white",9523,432,,0
"gTfGPl5U",44,"https://lichess.org/gTfGPl5U#44","Qc2+","black",18499,464,,0
"gTfGPl5U",45,"https://lichess.org/gTfGPl5U#45","Ke1","white",9219,463,,0
"gTfGPl5U",46,"https://lichess.org/gTfGPl5U#46","Rad8","black",17819,750,"Inaccuracy",0
"gTfGPl5U",47,"https://lichess.org/gTfGPl5U#47","hxg6","white",8643,750,,0
"gTfGPl5U",48,"https://lichess.org/gTfGPl5U#48","Rxd1+","black",17691,763,,0
"gTfGPl5U",49,"https://lichess.org/gTfGPl5U#49","Bxd1","white",8507,715,,0
"gTfGPl5U",50,"https://lichess.org/gTfGPl5U#50","Qxc3+","black",17379,1107,"Inaccuracy",0
"gTfGPl5U",51,"https://lichess.org/gTfGPl5U#51","Qxc3","white",7849,1080,,0
"opIllnQU",1,"https://lichess.org/opIllnQU#1","e4","white",30003,18,,0
"opIllnQU",2,"https://lichess.org/opIllnQU#2","e5","black",30003,22,,0
"opIllnQU",3,"https://lichess.org/opIllnQU#3","d3","white",29667,0,,0
"opIllnQU",4,"https://lichess.org/opIllnQU#4","Nc6","black",29899,0,,0
"opIllnQU",5,"https://lichess.org/opIllnQU#5","f4","white",29595,-30,,0
"opIllnQU",6,"https://lichess.org/opIllnQU#6","d6","black",29411,18,,0
"opIllnQU",7,"https://lichess.org/opIllnQU#7","f5","white",29491,-76,"Inaccuracy",0
"opIllnQU",8,"https://lichess.org/opIllnQU#8","Nf6","black",29195,-62,,0
"opIllnQU",9,"https://lichess.org/opIllnQU#9","g4","white",29299,-132,"Inaccuracy",0
"opIllnQU",10,"https://lichess.org/opIllnQU#10","Be7","black",28915,21,"Mistake",0
"opIllnQU",11,"https://lichess.org/opIllnQU#11","g5","white",29099,0,,0
"opIllnQU",12,"https://lichess.org/opIllnQU#12","Nd7","black",28803,0,,0
"opIllnQU",13,"https://lichess.org/opIllnQU#13","h4","white",28979,-30,,0
"opIllnQU",14,"https://lichess.org/opIllnQU#14","Nb6","black",27603,27,"Inaccuracy",0
"opIllnQU",15,"https://lichess.org/opIllnQU#15","Nc3","white",28867,-3,,0
"opIllnQU",16,"https://lichess.org/opIllnQU#16","Bd7","black",26475,53,"Inaccuracy",0
"opIllnQU",17,"https://lichess.org/opIllnQU#17","Nf3","white",28707,48,,0
"opIllnQU",18,"https://lichess.org/opIllnQU#18","Nd4","black",26203,69,,0
"opIllnQU",19,"https://lichess.org/opIllnQU#19","Nxd4","white",28395,11,"Inaccuracy",1
"opIllnQU",20,"https://lichess.org/opIllnQU#20","exd4","black",26203,9,,0
"opIllnQU",21,"https://lichess.org/opIllnQU#21","Ne2","white",28299,9,,0
"opIllnQU",22,"https://lichess.org/opIllnQU#22","c5","black",25763,108,"Inaccuracy",0
"opIllnQU",23,"https://lichess.org/opIllnQU#23","Nf4","white",27971,118,,0
"opIllnQU",24,"https://lichess.org/opIllnQU#24","Qc7","black",25347,124,,0
"opIllnQU",25,"https://lichess.org/opIllnQU#25","Bg2","white",27771,105,,0
"opIllnQU",26,"https://lichess.org/opIllnQU#26","c4","black",24739,197,"Inaccuracy",0
"opIllnQU",27,"https://lichess.org/opIllnQU#27","Qe2","white",27379,99,"Inaccuracy",0
"opIllnQU",28,"https://lichess.org/opIllnQU#28","O-O-O","black",23475,144,,0
"opIllnQU",29,"https://lichess.org/opIllnQU#29","b3","white",26331,77,"Inaccuracy",0
"opIllnQU",30,"https://lichess.org/opIllnQU#30","cxd3","black",20259,104,,0
"opIllnQU",31,"https://lichess.org/opIllnQU#31","cxd3","white",26171,99,,0
"opIllnQU",32,"https://lichess.org/opIllnQU#32","Kb8","black",20051,204,"Inaccuracy",0
"opIllnQU",33,"https://lichess.org/opIllnQU#33","Bd2","white",26067,152,,0
"opIllnQU",34,"https://lichess.org/opIllnQU#34","Rc8","black",19379,206,,0
"opIllnQU",35,"https://lichess.org/opIllnQU#35","O-O","white",25867,207,,0
"opIllnQU",36,"https://lichess.org/opIllnQU#36","h6","black",18843,208,,0
"opIllnQU",37,"https://lichess.org/opIllnQU#37","Rfc1","white",25379,135,"Inaccuracy",0
"opIllnQU",38,"https://lichess.org/opIllnQU#38","Qd8","black",18531,179,,0
"opIllnQU",39,"https://lichess.org/opIllnQU#39","Rxc8+","white",25059,166,,0
"opIllnQU",40,"https://lichess.org/opIllnQU#40","Qxc8","black",18531,238,"Inaccuracy",0
"opIllnQU",41,"https://lichess.org/opIllnQU#41","Rc1","white",24843,176,,0
"opIllnQU",42,"https://lichess.org/opIllnQU#42","Qd8","black",17915,244,"Inaccuracy",0
"opIllnQU",43,"https://lichess.org/opIllnQU#43","Qf2","white",24707,-29,"Blunder",0
"opIllnQU",44,"https://lichess.org/opIllnQU#44","hxg5","black",17019,-34,,0
"opIllnQU",45,"https://lichess.org/opIllnQU#45","hxg5","white",24483,-33,,0
"opIllnQU",46,"https://lichess.org/opIllnQU#46","Bxg5","black",15675,-42,,0
"opIllnQU",47,"https://lichess.org/opIllnQU#47","Nh3","white",23827,-160,"Mistake",0
"opIllnQU",48,"https://lichess.org/opIllnQU#48","Bxd2","black",15123,-172,,0
"opIllnQU",49,"https://lichess.org/opIllnQU#49","Qxd2","white",23611,-165,,0
"opIllnQU",50,"https://lichess.org/opIllnQU#50","f6","black",11715,9,"Blunder",0
"opIllnQU",51,"https://lichess.org/opIllnQU#51","Qf2","white",23395,-26,,0
"opIllnQU",52,"https://lichess.org/opIllnQU#52","Qe7","black",9987,-19,,0
"opIllnQU",53,"https://lichess.org/opIllnQU#53","Qxd4","white",22843,-15,,0
"opIllnQU",54,"https://lichess.org/opIllnQU#54","Rc8","black",9675,10,,0
"opIllnQU",55,"https://lichess.org/opIllnQU#55","Rxc8+","white",22411,2,,0
"opIllnQU",56,"https://lichess.org/opIllnQU#56","Bxc8","black",9507,1,,0
"opIllnQU",57,"https://lichess.org/opIllnQU#57","a4","white",22099,-14,,0
"opIllnQU",58,"https://lichess.org/opIllnQU#58","Nd7","black",8755,18,,0
"opIllnQU",59,"https://lichess.org/opIllnQU#59","b4","white",21307,-21,,0
"opIllnQU",60,"https://lichess.org/opIllnQU#60","Ne5","black",7475,-6,,0
"opIllnQU",61,"https://lichess.org/opIllnQU#61","Nf4","white",20555,-16,,0
"opIllnQU",62,"https://lichess.org/opIllnQU#62","Nc6","black",7219,0,,0
"opIllnQU",63,"https://lichess.org/opIllnQU#63","Qc4","white",19867,0,,0
"opIllnQU",64,"https://lichess.org/opIllnQU#64","Qe5","black",7019,0,,0
"opIllnQU",65,"https://lichess.org/opIllnQU#65","b5","white",19083,-51,,0
"opIllnQU",66,"https://lichess.org/opIllnQU#66","Qa1+","black",6723,0,,0
"opIllnQU",67,"https://lichess.org/opIllnQU#67","Kh2","white",18851,-29,,0
"opIllnQU",68,"https://lichess.org/opIllnQU#68","Ne5","black",6419,0,,0
"opIllnQU",69,"https://lichess.org/opIllnQU#69","Qg8","white",18347,-58,"Inaccuracy",0
"opIllnQU",70,"https://lichess.org/opIllnQU#70","Qxa4","black",5443,40,"Inaccuracy",0
"opIllnQU",71,"https://lichess.org/opIllnQU#71","Qxg7","white",18035,0,,0
"opIllnQU",72,"https://lichess.org/opIllnQU#72","Qxb5","black",5147,0,,0
"opIllnQU",73,"https://lichess.org/opIllnQU#73","Qxf6","white",17699,-750,"Blunder",0
"opIllnQU",74,"https://lichess.org/opIllnQU#74","Ng4+","black",4363,-742,,0
"opIllnQU",75,"https://lichess.org/opIllnQU#75","Kg3","white",17243,-731,,0
"opIllnQU",76,"https://lichess.org/opIllnQU#76","Nxf6","black",4227,-722,,0
"opIllnQU",77,"https://lichess.org/opIllnQU#77","Ne6","white",17027,-961,,0
"opIllnQU",78,"https://lichess.org/opIllnQU#78","Qxd3+","black",3771,-946,,0
"opIllnQU",79,"https://lichess.org/opIllnQU#79","Bf3","white",16843,-950,,0
"opIllnQU",80,"https://lichess.org/opIllnQU#80","Bxe6","black",3659,-900,,0
"opIllnQU",81,"https://lichess.org/opIllnQU#81","fxe6","white",16715,-878,,0
"opIllnQU",82,"https://lichess.org/opIllnQU#82","Nxe4+","black",3523,-6233,,0
"opIllnQU",83,"https://lichess.org/opIllnQU#83","Kf4","white",16387,-6575,,0
"opIllnQU",84,"https://lichess.org/opIllnQU#84","Nc5","black",3115,-2243,,0
"opIllnQU",85,"https://lichess.org/opIllnQU#85","e7","white",16187,-1294,,0
"opIllnQU",86,"https://lichess.org/opIllnQU#86","Qd2+","black",2579,-948,,0
"opIllnQU",87,"https://lichess.org/opIllnQU#87","Kf5","white",15995,-866,,0
"opIllnQU",88,"https://lichess.org/opIllnQU#88","Qh6","black",2491,-471,"Mistake",0
"opIllnQU",89,"https://lichess.org/opIllnQU#89","e8=Q+","white",15619,-467,,0
"opIllnQU",90,"https://lichess.org/opIllnQU#90","Kc7","black",2379,-474,,0
"opIllnQU",91,"https://lichess.org/opIllnQU#91","Qe7+","white",15075,-468,,0
"opIllnQU",92,"https://lichess.org/opIllnQU#92","Nd7","black",2283,-468,,0
"opIllnQU",93,"https://lichess.org/opIllnQU#93","Bg4","white",13635,-516,,0
"opIllnQU",94,"https://lichess.org/opIllnQU#94","Qf6+","black",2171,-21,"Blunder",0
"opIllnQU",95,"https://lichess.org/opIllnQU#95","Qxf6","white",13387,-24,,0
"opIllnQU",96,"https://lichess.org/opIllnQU#96","Nxf6","black",2171,-31,,0
"opIllnQU",97,"https://lichess.org/opIllnQU#97","Kxf6","white",13283,-26,,0
"opIllnQU",98,"https://lichess.org/opIllnQU#98","Kc6","black",1963,0,,0
"opIllnQU",99,"https://lichess.org/opIllnQU#99","Bf3+","white",12979,-5,,0
"opIllnQU",100,"https://lichess.org/opIllnQU#100","Kc5","black",1859,0,,0
"opIllnQU",101,"https://lichess.org/opIllnQU#101","Ke6","white",12883,-549,"Blunder",0
"opIllnQU",102,"https://lichess.org/opIllnQU#102","b5","black",1683,-632,,0
"opIllnQU",103,"https://lichess.org/opIllnQU#103","Bd5","white",12499,-653,,0
"opIllnQU",104,"https://lichess.org/opIllnQU#104","a5","black",1579,-659,,0
"opIllnQU",105,"https://lichess.org/opIllnQU#105","Bb7","white",12371,-546,,0
"opIllnQU",106,"https://lichess.org/opIllnQU#106","a4","black",1443,-560,,0
"opIllnQU",107,"https://lichess.org/opIllnQU#107","Be4","white",12091,-694,,0
"opIllnQU",108,"https://lichess.org/opIllnQU#108","b4","black",1379,-550,,0
"opIllnQU",109,"https://lichess.org/opIllnQU#109","Bb1","white",11867,-872,"Inaccuracy",0
"opIllnQU",110,"https://lichess.org/opIllnQU#110","b3","black",1299,-690,,0
"opIllnQU",111,"https://lichess.org/opIllnQU#111","Kf5","white",11771,-892,,0
"opIllnQU",112,"https://lichess.org/opIllnQU#112","a3","black",1035,-1069,,0
"opIllnQU",113,"https://lichess.org/opIllnQU#113","Ke4","white",11267,-1369,,0
"opIllnQU",114,"https://lichess.org/opIllnQU#114","a2","black",802,-8308,,0
"opIllnQU",115,"https://lichess.org/opIllnQU#115","Bxa2","white",11075,,"Inaccuracy",0
"opIllnQU",116,"https://lichess.org/opIllnQU#116","bxa2","black",698,,,0
"opIllnQU",117,"https://lichess.org/opIllnQU#117","Kf5","white",11067,,,0
"opIllnQU",118,"https://lichess.org/opIllnQU#118","a1=Q","black",586,,,0
"opIllnQU",119,"https://lichess.org/opIllnQU#119","Ke6","white",10899,,,0
"opIllnQU",120,"https://lichess.org/opIllnQU#120","Qc3","black",586,,,0
"opIllnQU",121,"https://lichess.org/opIllnQU#121","Kd7","white",10803,,,0
"opIllnQU",122,"https://lichess.org/opIllnQU#122","d5","black",581,,,0
"opIllnQU",123,"https://lichess.org/opIllnQU#123","Ke7","white",10675,,,0
"opIllnQU",124,"https://lichess.org/opIllnQU#124","d4","black",581,,,0
"opIllnQU",125,"https://lichess.org/opIllnQU#125","Kd7","white",10643,,,0
"opIllnQU",126,"https://lichess.org/opIllnQU#126","d3","black",557,,,0
"opIllnQU",127,"https://lichess.org/opIllnQU#127","Ke6","white",10643,,,0
"opIllnQU",128,"https://lichess.org/opIllnQU#128","d2","black",519,,,0
"opIllnQU",129,"https://lichess.org/opIllnQU#129","Kf5","white",10155,,,0
"opIllnQU",130,"https://lichess.org/opIllnQU#130","d1=Q","black",519,,,0
"opIllnQU",131,"https://lichess.org/opIllnQU#131","Ke6","white",10139,,,0
"opIllnQU",132,"https://lichess.org/opIllnQU#132","Qce1+","black",459,,,0
"opIllnQU",133,"https://lichess.org/opIllnQU#133","Kf5","white",10115,,,0
"opIllnQU",134,"https://lichess.org/opIllnQU#134","Qde2","black",430,,,0
"opIllnQU",135,"https://lichess.org/opIllnQU#135","Kg5","white",9899,,,0
"opIllnQU",136,"https://lichess.org/opIllnQU#136","Q2f2","black",430,,,0
"CCvIT9s2",1,"https://lichess.org/CCvIT9s2#1","e4","white",30003,18,,0
"CCvIT9s2",2,"https://lichess.org/CCvIT9s2#2","Nc6","black",30003,44,,0
"CCvIT9s2",3,"https://lichess.org/CCvIT9s2#3","Nf3","white",29867,21,,0
"CCvIT9s2",4,"https://lichess.org/CCvIT9s2#4","e5","black",29907,21,,0
"CCvIT9s2",5,"https://lichess.org/CCvIT9s2#5","Bc4","white",29699,14,,0
"CCvIT9s2",6,"https://lichess.org/CCvIT9s2#6","Nf6","black",29707,10,,0
"CCvIT9s2",7,"https://lichess.org/CCvIT9s2#7","d3","white",28723,9,,0
"CCvIT9s2",8,"https://lichess.org/CCvIT9s2#8","Na5","black",29403,68,"Inaccuracy",0
"CCvIT9s2",9,"https://lichess.org/CCvIT9s2#9","Nxe5","white",27707,72,,0
"CCvIT9s2",10,"https://lichess.org/CCvIT9s2#10","Nxc4","black",28467,69,,0
"CCvIT9s2",11,"https://lichess.org/CCvIT9s2#11","Nxc4","white",27507,60,,0
"CCvIT9s2",12,"https://lichess.org/CCvIT9s2#12","Bc5","black",27699,164,"Inaccuracy",0
"CCvIT9s2",13,"https://lichess.org/CCvIT9s2#13","Be3","white",27107,62,"Inaccuracy",0
"CCvIT9s2",14,"https://lichess.org/CCvIT9s2#14","Bxe3","black",27411,170,"Inaccuracy",0
"CCvIT9s2",15,"https://lichess.org/CCvIT9s2#15","Nxe3","white",26979,161,,0
"CCvIT9s2",16,"https://lichess.org/CCvIT9s2#16","O-O","black",27315,202,,1
"CCvIT9s2",17,"https://lichess.org/CCvIT9s2#17","O-O","white",26763,204,,0
"CCvIT9s2",18,"https://lichess.org/CCvIT9s2#18","d5","black",27195,189,,0
"CCvIT9s2",19,"https://lichess.org/CCvIT9s2#19","exd5","white",25515,152,,0
"CCvIT9s2",20,"https://lichess.org/CCvIT9s2#20","Nxd5","black",27027,166,,0
"CCvIT9s2",21,"https://lichess.org/CCvIT9s2#21","Nxd5","white",25323,152,,0
"CCvIT9s2",22,"https://lichess.org/CCvIT9s2#22","Qxd5","black",26947,143,,0
"CCvIT9s2",23,"https://lichess.org/CCvIT9s2#23","Nc3","white",25163,152,,0
"CCvIT9s2",24,"https://lichess.org/CCvIT9s2#24","Qd4","black",26219,164,,0
"CCvIT9s2",25,"https://lichess.org/CCvIT9s2#25","Re1","white",24475,131,,0
"CCvIT9s2",26,"https://lichess.org/CCvIT9s2#26","Be6","black",25939,187,,0
"CCvIT9s2",27,"https://lichess.org/CCvIT9s2#27","Re4","white",24083,180,,0
"CCvIT9s2",28,"https://lichess.org/CCvIT9s2#28","Qf6","black",24963,222,,0
"CCvIT9s2",29,"https://lichess.org/CCvIT9s2#29","Qe2","white",23243,189,,0
"CCvIT9s2",30,"https://lichess.org/CCvIT9s2#30","Qg6","black",24611,230,,0
"CCvIT9s2",31,"https://lichess.org/CCvIT9s2#31","Re1","white",21443,220,,0
"CCvIT9s2",32,"https://lichess.org/CCvIT9s2#32","b5","black",24395,360,"Inaccuracy",0
"CCvIT9s2",33,"https://lichess.org/CCvIT9s2#33","Nxb5","white",21003,336,,0
"CCvIT9s2",34,"https://lichess.org/CCvIT9s2#34","Bd5","black",24283,456,"Inaccuracy",0
"CCvIT9s2",35,"https://lichess.org/CCvIT9s2#35","Rg4","white",20627,443,,0
"CCvIT9s2",36,"https://lichess.org/CCvIT9s2#36","Qc6","black",22363,476,,0
"CCvIT9s2",37,"https://lichess.org/CCvIT9s2#37","Nxc7","white",14075,-170,"Blunder",0
"CCvIT9s2",38,"https://lichess.org/CCvIT9s2#38","Qxc7","black",20819,-169,,0
"CCvIT9s2",39,"https://lichess.org/CCvIT9s2#39","c4","white",13827,-193,,0
"CCvIT9s2",40,"https://lichess.org/CCvIT9s2#40","Be6","black",20219,-161,,0
"CCvIT9s2",41,"https://lichess.org/CCvIT9s2#41","b4","white",13259,-440,"Blunder",0
"CCvIT9s2",42,"https://lichess.org/CCvIT9s2#42","Bxg4","black",19739,-438,,0
"CCvIT9s2",43,"https://lichess.org/CCvIT9s2#43","Qxg4","white",13107,-433,,0
"CCvIT9s2",44,"https://lichess.org/CCvIT9s2#44","Rfe8","black",19299,-478,,0
"CCvIT9s2",45,"https://lichess.org/CCvIT9s2#45","Rxe8+","white",11939,-537,,0
"CCvIT9s2",46,"https://lichess.org/CCvIT9s2#46","Rxe8","black",19147,-538,,0
"CCvIT9s2",47,"https://lichess.org/CCvIT9s2#47","a4","white",11711,,"Blunder",0
"CCvIT9s2",48,"https://lichess.org/CCvIT9s2#48","Re1#","black",18944,,,0
"2yVmMv7j",1,"https://lichess.org/2yVmMv7j#1","e4","white",30003,18,,0
"2yVmMv7j",2,"https://lichess.org/2yVmMv7j#2","Nc6","black",30003,44,,0
"2yVmMv7j",3,"https://lichess.org/2yVmMv7j#3","Bc4","white",29931,-28,"Inaccuracy",0
"2yVmMv7j",4,"https://lichess.org/2yVmMv7j#4","e5","black",29883,18,,0
"2yVmMv7j",5,"https://lichess.org/2yVmMv7j#5","Qh5","white",29499,-31,,0
"2yVmMv7j",6,"https://lichess.org/2yVmMv7j#6","Nf6","black",29595,,"Blunder",0
"2yVmMv7j",7,"https://lichess.org/2yVmMv7j#7","Qf3","white",29347,-199,"Blunder",0
"2yVmMv7j",8,"https://lichess.org/2yVmMv7j#8","Nd4","black",29267,-198,,0
"2yVmMv7j",9,"https://lichess.org/2yVmMv7j#9","Qd1","white",29187,-204,,0
"2yVmMv7j",10,"https://lichess.org/2yVmMv7j#10","Bc5","black",28435,-26,"Blunder",0
"2yVmMv7j",11,"https://lichess.org/2yVmMv7j#11","c3","white",28291,-24,,0
"2yVmMv7j",12,"https://lichess.org/2yVmMv7j#12","Nc6","black",28035,-21,,0
"2yVmMv7j",13,"https://lichess.org/2yVmMv7j#13","a4","white",27899,-307,"Blunder",0
"2yVmMv7j",14,"https://lichess.org/2yVmMv7j#14","a5","black",27723,-16,"Blunder",0
"2yVmMv7j",15,"https://lichess.org/2yVmMv7j#15","d3","white",27531,-21,,0
"2yVmMv7j",16,"https://lichess.org/2yVmMv7j#16","d6","black",27547,5,,0
"2yVmMv7j",17,"https://lichess.org/2yVmMv7j#17","Bg5","white",27211,-53,"Inaccuracy",0
"2yVmMv7j",18,"https://lichess.org/2yVmMv7j#18","Be6","black",26875,-22,,0
"2yVmMv7j",19,"https://lichess.org/2yVmMv7j#19","Bxe6","white",26963,-20,,0
"2yVmMv7j",20,"https://lichess.org/2yVmMv7j#20","fxe6","black",26875,-25,,1
"2yVmMv7j",21,"https://lichess.org/2yVmMv7j#21","Qf3","white",26499,-59,,0
"2yVmMv7j",22,"https://lichess.org/2yVmMv7j#22","O-O","black",26435,-47,,0
"2yVmMv7j",23,"https://lichess.org/2yVmMv7j#23","Qh3","white",25971,-192,"Mistake",0
"2yVmMv7j",24,"https://lichess.org/2yVmMv7j#24","Qe8","black",25811,-103,"Inaccuracy",0
"2yVmMv7j",25,"https://lichess.org/2yVmMv7j#25","Qg3","white",25835,-406,"Blunder",0
"2yVmMv7j",26,"https://lichess.org/2yVmMv7j#26","d5","black",23987,-153,"Blunder",0
"2yVmMv7j",27,"https://lichess.org/2yVmMv7j#27","Bh6","white",25595,-383,"Blunder",0
"2yVmMv7j",28,"https://lichess.org/2yVmMv7j#28","Rf7","black",22523,-173,"Mistake",0
"2yVmMv7j",29,"https://lichess.org/2yVmMv7j#29","Bg5","white",25347,-499,"Blunder",0
"2yVmMv7j",30,"https://lichess.org/2yVmMv7j#30","dxe4","black",22027,-323,"Inaccuracy",0
"2yVmMv7j",31,"https://lichess.org/2yVmMv7j#31","dxe4","white",24483,-635,"Mistake",0
"2yVmMv7j",32,"https://lichess.org/2yVmMv7j#32","Nxe4","black",21611,-638,,0
"2yVmMv7j",33,"https://lichess.org/2yVmMv7j#33","Qg4","white",24323,-666,,0
"2yVmMv7j",34,"https://lichess.org/2yVmMv7j#34","Bxf2+","black",20259,-629,,0
"2yVmMv7j",35,"https://lichess.org/2yVmMv7j#35","Ke2","white",24011,-652,,0
"2yVmMv7j",36,"https://lichess.org/2yVmMv7j#36","Nxg5","black",18779,-625,,0
"2yVmMv7j",37,"https://lichess.org/2yVmMv7j#37","Qxg5","white",23659,-624,,0
"2yVmMv7j",38,"https://lichess.org/2yVmMv7j#38","Qe7","black",17427,-235,"Blunder",0
"2yVmMv7j",39,"https://lichess.org/2yVmMv7j#39","Qxe7","white",23451,-249,,0
"2yVmMv7j",40,"https://lichess.org/2yVmMv7j#40","Nxe7","black",17315,-248,,0
"2yVmMv7j",41,"https://lichess.org/2yVmMv7j#41","Nh3","white",23291,-246,,0
"2yVmMv7j",42,"https://lichess.org/2yVmMv7j#42","Bb6","black",16971,-231,,0
"2yVmMv7j",43,"https://lichess.org/2yVmMv7j#43","Nd2","white",22995,-242,,0
"2yVmMv7j",44,"https://lichess.org/2yVmMv7j#44","Raf8","black",16235,-221,,0
"2yVmMv7j",45,"https://lichess.org/2yVmMv7j#45","Ne4","white",22443,-295,"Inaccuracy",0
"2yVmMv7j",46,"https://lichess.org/2yVmMv7j#46","Nf5","black",15451,-223,"Inaccuracy",0
"2yVmMv7j",47,"https://lichess.org/2yVmMv7j#47","b4","white",21731,-307,"Inaccuracy",0
"2yVmMv7j",48,"https://lichess.org/2yVmMv7j#48","Nh4","black",14547,-142,"Mistake",0
"2yVmMv7j",49,"https://lichess.org/2yVmMv7j#49","g3","white",21219,-334,"Mistake",0
"2yVmMv7j",50,"https://lichess.org/2yVmMv7j#50","Nf5","black",13979,-134,"Blunder",0
"2yVmMv7j",51,"https://lichess.org/2yVmMv7j#51","bxa5","white",20923,-156,,0
"2yVmMv7j",52,"https://lichess.org/2yVmMv7j#52","Bxa5","black",13835,-149,,0
"2yVmMv7j",53,"https://lichess.org/2yVmMv7j#53","Rab1","white",20683,-313,"Mistake",0
"2yVmMv7j",54,"https://lichess.org/2yVmMv7j#54","b6","black",13563,-83,"Blunder",0
"2yVmMv7j",55,"https://lichess.org/2yVmMv7j#55","c4","white",20379,,"Blunder",0
"2yVmMv7j",56,"https://lichess.org/2yVmMv7j#56","Nd4+","black",13139,,,0
"2yVmMv7j",57,"https://lichess.org/2yVmMv7j#57","Ke3","white",19618,,,0
"2yVmMv7j",58,"https://lichess.org/2yVmMv7j#58","Rf3#","black",12782,,,0
